trial,method,label,route,success,completion_steps,completion_time_s,active_steps,idle_steps,idle_fraction,stale_instruction_errors,stale_error_fraction,wrong_instruction_errors,wrong_instruction_fraction,control_smoothness,safety_violations,planner_calls,instruction_switches,instruction_parse_failures,stage_completions,route_stages,path_length,planner_profile,planner_latency,planner_cadence,transport_delay,controller_capacity,controller_noise,sweep
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,114,9.120000000000001,105,9,0.07894736842105263,0,0.0,0,0.0,0.31166734349510117,16,4,4,0,4,4,6.64786401322402,balanced,10,16,4,small,0.07,capacity_noise
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,130,10.4,121,9,0.06923076923076923,0,0.0,0,0.0,0.2906213625788297,25,4,4,0,4,4,6.245517395744518,balanced,10,16,4,small,0.07,capacity_noise
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,98,7.84,89,9,0.09183673469387756,15,0.16853932584269662,15,0.16853932584269662,0.354537047501046,0,4,4,0,4,4,6.0077689529777105,balanced,10,16,4,small,0.07,capacity_noise
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,132,10.56,123,9,0.06818181818181818,0,0.0,0,0.0,0.2917982169597807,28,4,4,0,4,4,6.688881573714778,balanced,10,16,4,small,0.07,capacity_noise
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,98,7.84,89,9,0.09183673469387756,12,0.1348314606741573,12,0.1348314606741573,0.3731307781454809,4,4,4,0,4,4,5.99434753625726,balanced,10,16,4,small,0.07,capacity_noise
21,async_online,Asynchronous online,amber>cobalt>depot,1,83,6.640000000000001,74,9,0.10843373493975904,0,0.0,0,0.0,0.29577843400525927,11,3,3,0,3,3,4.583364222453249,balanced,10,16,4,small,0.07,capacity_noise
22,async_online,Asynchronous online,mint>amber>depot,1,86,6.88,77,9,0.10465116279069768,4,0.05194805194805195,4,0.05194805194805195,0.3130786254063088,7,3,3,0,3,3,4.611972692669902,balanced,10,16,4,small,0.07,capacity_noise
23,async_online,Asynchronous online,cobalt>mint>depot,1,75,6.0,66,9,0.12,10,0.15151515151515152,10,0.15151515151515152,0.36445851055512923,0,3,3,0,3,3,4.598918731080296,balanced,10,16,4,small,0.07,capacity_noise
24,async_online,Asynchronous online,cobalt>mint>depot,1,78,6.24,69,9,0.11538461538461539,0,0.0,0,0.0,0.3253311937990363,18,3,3,0,3,3,3.8850251201525645,balanced,10,16,4,small,0.07,capacity_noise
25,async_online,Asynchronous online,cobalt>mint>depot,1,75,6.0,66,9,0.12,10,0.15151515151515152,10,0.15151515151515152,0.3571775601866998,3,3,3,0,3,3,4.436466694997964,balanced,10,16,4,small,0.07,capacity_noise
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,15,0.17045454545454544,15,0.17045454545454544,0.3586564998799878,0,4,4,0,4,4,5.8779541321007915,balanced,10,16,4,small,0.07,capacity_noise
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,114,9.120000000000001,105,9,0.07894736842105263,4,0.0380952380952381,4,0.0380952380952381,0.3439824886672115,9,4,4,0,4,4,6.815346807600922,balanced,10,16,4,small,0.07,capacity_noise
28,async_online,Asynchronous online,amber>cobalt>depot,1,88,7.04,79,9,0.10227272727272728,0,0.0,0,0.0,0.32561427069507487,14,3,3,0,3,3,4.840852068767426,balanced,10,16,4,small,0.07,capacity_noise
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,98,7.84,89,9,0.09183673469387756,13,0.14606741573033707,13,0.14606741573033707,0.3540680256091786,9,4,4,0,4,4,5.889284958984202,balanced,10,16,4,small,0.07,capacity_noise
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,121,9.68,112,9,0.0743801652892562,0,0.0,0,0.0,0.2942476130563644,22,4,4,0,4,4,6.396959364964155,balanced,10,16,4,small,0.07,capacity_noise
31,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,4,0.05970149253731343,4,0.05970149253731343,0.34370313742316033,0,3,3,0,3,3,4.970119226133461,balanced,10,16,4,small,0.07,capacity_noise
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,4,0.01593625498007968,234,0.9322709163346613,0.30638401016915623,0,3,2,0,1,4,1.7889474609150995,balanced,10,16,4,small,0.16,capacity_noise
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,98,7.84,89,9,0.09183673469387756,14,0.15730337078651685,14,0.15730337078651685,0.46421880830943124,5,4,4,0,4,4,5.95276735846081,balanced,10,16,4,small,0.16,capacity_noise
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,119,9.52,110,9,0.07563025210084033,0,0.0,0,0.0,0.45594990557577847,12,4,4,0,4,4,6.52586458869925,balanced,10,16,4,small,0.16,capacity_noise
3,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,4,0.05970149253731343,4,0.05970149253731343,0.4346586107287728,0,3,3,0,3,3,4.909856570190012,balanced,10,16,4,small,0.16,capacity_noise
4,async_online,Asynchronous online,cobalt>mint>depot,1,72,5.76,63,9,0.125,0,0.0,0,0.0,0.49061912873052554,2,3,3,0,3,3,4.038444641576534,balanced,10,16,4,small,0.16,capacity_noise
5,async_online,Asynchronous online,amber>cobalt>depot,1,134,10.72,125,9,0.06716417910447761,8,0.064,8,0.064,0.3722367214297607,56,3,3,0,3,3,5.187974399889171,balanced,10,16,4,small,0.16,capacity_noise
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,4,0.01593625498007968,234,0.9322709163346613,0.33972799416546784,0,3,2,0,1,4,1.9121673369287822,balanced,10,16,4,small,0.16,capacity_noise
7,async_online,Asynchronous online,amber>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,9,0.08490566037735849,9,0.08490566037735849,0.40820856465426153,37,3,3,0,3,3,5.32903002074571,balanced,10,16,4,small,0.16,capacity_noise
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,119,9.52,110,9,0.07563025210084033,0,0.0,0,0.0,0.43160089723703626,18,4,4,0,4,4,6.25827228222353,balanced,10,16,4,small,0.16,capacity_noise
9,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,5,0.07462686567164178,5,0.07462686567164178,0.40831799390734025,0,3,3,0,3,3,4.665145231922176,balanced,10,16,4,small,0.16,capacity_noise
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,114,9.120000000000001,105,9,0.07894736842105263,4,0.0380952380952381,4,0.0380952380952381,0.4673586266564265,11,4,4,0,4,4,6.8851883457789524,balanced,10,16,4,small,0.16,capacity_noise
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,125,10.0,116,9,0.072,0,0.0,0,0.0,0.40548859604587695,31,4,4,0,4,4,5.94527692975099,balanced,10,16,4,small,0.16,capacity_noise
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.31458789106571383,6,2,1,0,0,3,1.7174777812650577,balanced,10,16,4,small,0.16,capacity_noise
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,15,0.17045454545454544,15,0.17045454545454544,0.46132211116057226,0,4,4,0,4,4,5.73284854502193,balanced,10,16,4,small,0.16,capacity_noise
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,100,8.0,91,9,0.09,13,0.14285714285714285,13,0.14285714285714285,0.4583024503431987,1,4,4,0,4,4,6.013061546556239,balanced,10,16,4,small,0.16,capacity_noise
15,async_online,Asynchronous online,mint>amber>depot,1,85,6.8,76,9,0.10588235294117647,3,0.039473684210526314,3,0.039473684210526314,0.43737640493124585,7,3,3,0,3,3,4.732684284522195,balanced,10,16,4,small,0.16,capacity_noise
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,0,0.0,0,0.0,0.4273694971747432,16,4,4,0,4,4,6.723704932736943,balanced,10,16,4,small,0.16,capacity_noise
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,130,10.4,121,9,0.06923076923076923,0,0.0,0,0.0,0.40558333608615366,25,4,4,0,4,4,6.249572900760194,balanced,10,16,4,small,0.16,capacity_noise
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,101,8.08,92,9,0.0891089108910891,15,0.16304347826086957,15,0.16304347826086957,0.44491106360945976,1,4,4,0,4,4,5.996135042133912,balanced,10,16,4,small,0.16,capacity_noise
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,141,11.28,132,9,0.06382978723404255,0,0.0,0,0.0,0.3968717670109713,35,4,4,0,4,4,6.7954632951728575,balanced,10,16,4,small,0.16,capacity_noise
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,98,7.84,89,9,0.09183673469387756,12,0.1348314606741573,12,0.1348314606741573,0.5021519161418617,4,4,4,0,4,4,5.960128713113139,balanced,10,16,4,small,0.16,capacity_noise
21,async_online,Asynchronous online,amber>cobalt>depot,1,85,6.8,76,9,0.10588235294117647,0,0.0,0,0.0,0.39924848453749223,11,3,3,0,3,3,4.722161550105119,balanced,10,16,4,small,0.16,capacity_noise
22,async_online,Asynchronous online,mint>amber>depot,1,86,6.88,77,9,0.10465116279069768,4,0.05194805194805195,4,0.05194805194805195,0.41065639923116853,7,3,3,0,3,3,4.647498229870019,balanced,10,16,4,small,0.16,capacity_noise
23,async_online,Asynchronous online,cobalt>mint>depot,1,75,6.0,66,9,0.12,11,0.16666666666666666,11,0.16666666666666666,0.48373204736061826,0,3,3,0,3,3,4.617874806866234,balanced,10,16,4,small,0.16,capacity_noise
24,async_online,Asynchronous online,cobalt>mint>depot,1,78,6.24,69,9,0.11538461538461539,0,0.0,0,0.0,0.4453316675712193,18,3,3,0,3,3,3.904465169144286,balanced,10,16,4,small,0.16,capacity_noise
25,async_online,Asynchronous online,cobalt>mint>depot,1,75,6.0,66,9,0.12,10,0.15151515151515152,10,0.15151515151515152,0.4779377557256202,3,3,3,0,3,3,4.436412014327205,balanced,10,16,4,small,0.16,capacity_noise
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,15,0.17045454545454544,15,0.17045454545454544,0.46683648732364025,0,4,4,0,4,4,5.88725966351254,balanced,10,16,4,small,0.16,capacity_noise
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,121,9.68,112,9,0.0743801652892562,4,0.03571428571428571,4,0.03571428571428571,0.4323547217449225,15,4,4,0,4,4,6.891995596834771,balanced,10,16,4,small,0.16,capacity_noise
28,async_online,Asynchronous online,amber>cobalt>depot,1,88,7.04,79,9,0.10227272727272728,0,0.0,0,0.0,0.4315141050516974,14,3,3,0,3,3,4.80472643700789,balanced,10,16,4,small,0.16,capacity_noise
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,98,7.84,89,9,0.09183673469387756,13,0.14606741573033707,13,0.14606741573033707,0.4533269808869761,9,4,4,0,4,4,5.843609400172588,balanced,10,16,4,small,0.16,capacity_noise
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,121,9.68,112,9,0.0743801652892562,0,0.0,0,0.0,0.3950508153718473,21,4,4,0,4,4,6.470184309751068,balanced,10,16,4,small,0.16,capacity_noise
31,async_online,Asynchronous online,mint>amber>depot,1,77,6.16,68,9,0.11688311688311688,4,0.058823529411764705,4,0.058823529411764705,0.4554203755362634,0,3,3,0,3,3,5.030742648076698,balanced,10,16,4,small,0.16,capacity_noise
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,6,0.02390438247011952,236,0.9402390438247012,0.030685095274458257,0,3,2,0,1,4,1.3718451385863344,balanced,10,16,4,medium,0.0,capacity_noise
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,17,0.19318181818181818,17,0.19318181818181818,0.33766849053551634,5,4,4,0,4,4,5.8883690078913205,balanced,10,16,4,medium,0.0,capacity_noise
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,104,8.32,95,9,0.08653846153846154,1,0.010526315789473684,1,0.010526315789473684,0.36518732742883375,5,4,4,0,4,4,6.697523591316107,balanced,10,16,4,medium,0.0,capacity_noise
3,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,5,0.07462686567164178,5,0.07462686567164178,0.31402184450616877,0,3,3,0,3,3,5.012023927323452,balanced,10,16,4,medium,0.0,capacity_noise
4,async_online,Asynchronous online,cobalt>mint>depot,1,79,6.32,70,9,0.11392405063291139,12,0.17142857142857143,12,0.17142857142857143,0.35973444982552266,3,3,3,0,3,3,4.127260393429985,balanced,10,16,4,medium,0.0,capacity_noise
5,async_online,Asynchronous online,amber>cobalt>depot,1,125,10.0,116,9,0.072,10,0.08620689655172414,10,0.08620689655172414,0.2020544416930925,53,3,3,0,3,3,5.064558051920288,balanced,10,16,4,medium,0.0,capacity_noise
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,6,0.02390438247011952,236,0.9402390438247012,0.032848851835680516,0,3,2,0,1,4,1.3801944895314924,balanced,10,16,4,medium,0.0,capacity_noise
7,async_online,Asynchronous online,amber>cobalt>depot,1,95,7.6000000000000005,86,9,0.09473684210526316,10,0.11627906976744186,10,0.11627906976744186,0.3323004701096725,15,3,3,0,3,3,5.240564567014383,balanced,10,16,4,medium,0.0,capacity_noise
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,104,8.32,95,9,0.08653846153846154,10,0.10526315789473684,10,0.10526315789473684,0.32921870750743293,1,4,4,0,4,4,7.024072588432881,balanced,10,16,4,medium,0.0,capacity_noise
9,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,7,0.1076923076923077,7,0.1076923076923077,0.3284508654317301,0,3,3,0,3,3,4.769805777530907,balanced,10,16,4,medium,0.0,capacity_noise
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,109,8.72,100,9,0.08256880733944955,5,0.05,5,0.05,0.3328504612623526,10,4,4,0,4,4,6.972661727376044,balanced,10,16,4,medium,0.0,capacity_noise
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,115,9.200000000000001,106,9,0.0782608695652174,10,0.09433962264150944,10,0.09433962264150944,0.3176454360524003,21,4,4,0,4,4,6.351916295251205,balanced,10,16,4,medium,0.0,capacity_noise
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,251,9,0.03461538461538462,0,0.0,251,1.0,0.041751119731822446,6,2,1,0,0,3,1.4303211072515183,balanced,10,16,4,medium,0.0,capacity_noise
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.34121064564570774,0,4,4,0,4,4,5.863568377812103,balanced,10,16,4,medium,0.0,capacity_noise
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,17,0.19318181818181818,17,0.19318181818181818,0.34189457207347396,0,4,4,0,4,4,6.02922083382381,balanced,10,16,4,medium,0.0,capacity_noise
15,async_online,Asynchronous online,mint>amber>depot,1,83,6.640000000000001,74,9,0.10843373493975904,5,0.06756756756756757,5,0.06756756756756757,0.3519255780531613,7,3,3,0,3,3,4.898720410052184,balanced,10,16,4,medium,0.0,capacity_noise
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,107,8.56,98,9,0.08411214953271028,0,0.0,0,0.0,0.3589814411116319,13,4,4,0,4,4,6.643565002283701,balanced,10,16,4,medium,0.0,capacity_noise
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,125,10.0,116,9,0.072,0,0.0,0,0.0,0.35000945582681536,31,4,4,0,4,4,6.333441652332886,balanced,10,16,4,medium,0.0,capacity_noise
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.3418664403980799,0,4,4,0,4,4,5.98248317147964,balanced,10,16,4,medium,0.0,capacity_noise
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,134,10.72,125,9,0.06716417910447761,0,0.0,0,0.0,0.33415200999873584,36,4,4,0,4,4,6.547802252279331,balanced,10,16,4,medium,0.0,capacity_noise
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,14,0.1590909090909091,14,0.1590909090909091,0.3509452428865424,3,4,4,0,4,4,6.134453049112265,balanced,10,16,4,medium,0.0,capacity_noise
21,async_online,Asynchronous online,amber>cobalt>depot,1,79,6.32,70,9,0.11392405063291139,0,0.0,0,0.0,0.3236418973463349,10,3,3,0,3,3,4.532963838545039,balanced,10,16,4,medium,0.0,capacity_noise
22,async_online,Asynchronous online,mint>amber>depot,1,74,5.92,65,9,0.12162162162162163,6,0.09230769230769231,6,0.09230769230769231,0.33097972621630184,0,3,3,0,3,3,4.757309451711134,balanced,10,16,4,medium,0.0,capacity_noise
23,async_online,Asynchronous online,cobalt>mint>depot,1,74,5.92,65,9,0.12162162162162163,11,0.16923076923076924,11,0.16923076923076924,0.35048716931473695,0,3,3,0,3,3,4.54544761979702,balanced,10,16,4,medium,0.0,capacity_noise
24,async_online,Asynchronous online,cobalt>mint>depot,1,74,5.92,65,9,0.12162162162162163,12,0.18461538461538463,12,0.18461538461538463,0.33572111462183557,6,3,3,0,3,3,4.158789251127944,balanced,10,16,4,medium,0.0,capacity_noise
25,async_online,Asynchronous online,cobalt>mint>depot,1,73,5.84,64,9,0.1232876712328767,12,0.1875,12,0.1875,0.3535496151570418,3,3,3,0,3,3,4.415406353897357,balanced,10,16,4,medium,0.0,capacity_noise
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.34062193690211956,0,4,4,0,4,4,5.902040008683412,balanced,10,16,4,medium,0.0,capacity_noise
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,5,0.04716981132075472,5,0.04716981132075472,0.3886395426455587,11,4,4,0,4,4,6.952599351709561,balanced,10,16,4,medium,0.0,capacity_noise
28,async_online,Asynchronous online,amber>cobalt>depot,1,84,6.72,75,9,0.10714285714285714,0,0.0,0,0.0,0.3740529046881505,15,3,3,0,3,3,4.797491264806731,balanced,10,16,4,medium,0.0,capacity_noise
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,97,7.76,88,9,0.09278350515463918,14,0.1590909090909091,14,0.1590909090909091,0.33218717658966923,9,4,4,0,4,4,5.966347923793487,balanced,10,16,4,medium,0.0,capacity_noise
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,115,9.200000000000001,106,9,0.0782608695652174,14,0.1320754716981132,14,0.1320754716981132,0.3244538798278324,6,4,4,0,4,4,6.995047940327806,balanced,10,16,4,medium,0.0,capacity_noise
31,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,5,0.07462686567164178,5,0.07462686567164178,0.32329772197737666,0,3,3,0,3,3,5.043154218546428,balanced,10,16,4,medium,0.0,capacity_noise
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,251,9,0.03461538461538462,6,0.02390438247011952,236,0.9402390438247012,0.158150596168328,0,3,2,0,1,4,1.4512080653434212,balanced,10,16,4,medium,0.07,capacity_noise
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,96,7.68,87,9,0.09375,17,0.19540229885057472,17,0.19540229885057472,0.382423356493524,5,4,4,0,4,4,5.885865255046625,balanced,10,16,4,medium,0.07,capacity_noise
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,104,8.32,95,9,0.08653846153846154,1,0.010526315789473684,1,0.010526315789473684,0.3887420039795743,5,4,4,0,4,4,6.6777558735188185,balanced,10,16,4,medium,0.07,capacity_noise
3,async_online,Asynchronous online,mint>amber>depot,1,76,6.08,67,9,0.11842105263157894,5,0.07462686567164178,5,0.07462686567164178,0.3494630403471324,0,3,3,0,3,3,5.00884787569749,balanced,10,16,4,medium,0.07,capacity_noise
4,async_online,Asynchronous online,cobalt>mint>depot,1,79,6.32,70,9,0.11392405063291139,12,0.17142857142857143,12,0.17142857142857143,0.3985642552595216,3,3,3,0,3,3,4.1141450595730475,balanced,10,16,4,medium,0.07,capacity_noise
5,async_online,Asynchronous online,amber>cobalt>depot,1,124,9.92,115,9,0.07258064516129033,10,0.08695652173913043,10,0.08695652173913043,0.26846699231898075,52,3,3,0,3,3,5.077330581192614,balanced,10,16,4,medium,0.07,capacity_noise
6,async_online,Asynchronous online,cobalt>amber>mint>depot,0,260,20.8,251,9,0.03461538461538462,6,0.02390438247011952,236,0.9402390438247012,0.15988160686482628,0,3,2,0,1,4,1.5242323163999179,balanced,10,16,4,medium,0.07,capacity_noise
